Unique Identifier,Johnson Controls Name,BACnet Name,BACnet Description,BACnet Unit,BACnet Type Str,Ground Truth Point Type,Schema Label,Location,Equipment Type,Equipment Ref,Equipment Subsystems
510_1_3013505,biolib 2ndfl rm 221a unocmnc sp,nae 10 n2 2 vma122 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 221a,
510_1_3013516,biolib 2ndfl rm 221b unocmnc sp,nae 10 n2 2 vma123 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 221b,
510_1_3013561,biolib 2ndfl rm 221c unocmnc sp,nae 10 n2 2 vma110 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 221c,
510_1_3013522,biolib 2ndfl rm 223 unocmnc sp,nae 10 n2 2 vma105 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 223,
510_1_3013552,biolib 2ndfl rm 224 unocmnc sp,nae 10 n2 2 vma104 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 224,
510_1_3013528,biolib 2ndfl rm 225 unocmnc sp,nae 10 n2 2 vma112 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 225,
510_1_3013525,biolib 2ndfl rm 226 unocmnc sp,nae 10 n2 2 vma114 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 226,
510_1_3013555,biolib 2ndfl rm 227 unocmnc sp,nae 10 n2 2 vma115 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 227,
510_1_3013513,biolib 2ndfl rm 228 unocmnc sp,nae 10 n2 2 vma117 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 228,
510_1_3013549,biolib 2ndfl rm 229 unocmnc sp,nae 10 n2 2 vma118 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 229,
510_1_3013558,biolib 2ndfl rm 230 unocmnc sp,nae 10 n2 2 vma119 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 230,
510_1_3013531,biolib 2ndfl rm 231a unocmnc sp,nae 10 n2 2 vma113 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 231a,
510_1_3013534,biolib 2ndfl rm 231b unocmnc sp,nae 10 n2 2 vma116 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 231b,
510_1_3013537,biolib 2ndfl rm 232a unocmnc sp,nae 10 n2 2 vma154 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 232a,
510_1_3013510,biolib 2ndfl rm 232b unocmnc sp,nae 10 n2 2 vma156 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 232b,
510_1_3013499,biolib 2ndfl rm 232c unocmnc sp,nae 10 n2 2 vma120 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 232c,
510_1_3013540,biolib 2ndfl rm 232d unocmnc sp,nae 10 n2 2 vma121 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 232d,
510_1_3013519,biolib 2ndfl rm 233a unocmnc sp,nae 10 n2 2 vma125 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 233a,
510_1_3013570,biolib 2ndfl rm 233b unocmnc sp,nae 10 n2 2 vma124124 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 233b,
510_1_3012829,biolib 2ndfl rm 72 2n unocmnc sp,nae 10 n2 1 vma131 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 72 2n,
510_1_3012826,biolib 2ndfl rm 73 26 unocmnc sp,nae 10 n2 1 vma132 unocmnc sp,unoccupied clg min,84.0,analog output,unoccupied cooling minimum flow,unoccupied cooling min discharge air flow setpoint,,vav,rm 73 26,
510_14_3014234,1biolib 1stfl rm 38h boxmode,nae 10 n2 2 vma135 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 38h,
510_14_3013301,biolib 1stfl rm 100 boxmode,nae 10 n2 1 vma127 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 100,
510_14_3013153,biolib 1stfl rm 100n boxmode,nae 10 n2 1 vma119 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 100n,
510_14_3013285,biolib 1stfl rm 100s boxmode,nae 10 n2 1 vma126 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 100s,
510_14_3013189,biolib 1stfl rm 101n boxmode,nae 10 n2 1 vma121 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 101n,
510_14_3013209,biolib 1stfl rm 101s boxmode,nae 10 n2 1 vma122 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 101s,
510_14_3013265,biolib 1stfl rm 102 boxmode,nae 10 n2 1 vma125 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 102,
510_14_3013169,biolib 1stfl rm 103 boxmode,nae 10 n2 1 vma120 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 103,
510_14_3013089,biolib 1stfl rm 104a boxmode,nae 10 n2 1 vma115 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 104a,
510_14_3012973,biolib 1stfl rm 104b boxmode,nae 10 n2 1 vma108 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 104b,
510_14_3013025,biolib 1stfl rm 104c boxmode,nae 10 n2 1 vma111 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 104c,
510_14_3013137,biolib 1stfl rm 105 boxmode,nae 10 n2 1 vma118 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 105,
510_14_3013121,biolib 1stfl rm 106 boxmode,nae 10 n2 1 vma117 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 106,
510_14_3013105,biolib 1stfl rm 107 boxmode,nae 10 n2 1 vma116 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 107,
510_14_3013073,biolib 1stfl rm 108 boxmode,nae 10 n2 1 vma114 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 108,
510_14_3013057,biolib 1stfl rm 109 boxmode,nae 10 n2 1 vma113 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 109,
510_14_3013041,biolib 1stfl rm 110 boxmode,nae 10 n2 1 vma112 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 110,
510_14_3012877,biolib 1stfl rm 111 boxmode,nae 10 n2 1 vma103 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 111,
510_14_3012957,biolib 1stfl rm 114 boxmode,nae 10 n2 1 vma107 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 114,
510_14_3012989,biolib 1stfl rm 115 boxmode,nae 10 n2 1 vma109 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 115,
510_14_3013317,biolib 1stfl rm 116 boxmode,nae 10 n2 1 vma128 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 116,
510_14_3013333,biolib 1stfl rm 117 boxmode,nae 10 n2 1 vma129 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 117,
510_14_3014388,biolib 1stfl rm 117b boxmode,nae 10 n2 2 vma143 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 117b,
510_14_3013353,biolib 1stfl rm 118 boxmode,nae 10 n2 1 vma130 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 118,
510_14_3014194,biolib 1stfl rm 119 boxmode,nae 10 n2 2 vma133 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 119,
510_14_3014349,biolib 1stfl rm 121 boxmode,nae 10 n2 2 vma141 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 121,
510_14_3014368,biolib 1stfl rm 123 boxmode,nae 10 n2 2 vma142 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 123,
510_14_3014272,biolib 1stfl rm 125 boxmode,nae 10 n2 2 vma137 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 125,
510_14_3014311,biolib 1stfl rm 128 boxmode,nae 10 n2 2 vma139 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 128,
510_14_3014508,biolib 1stfl rm 131 boxmode,nae 10 n2 2 vma150 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 131,
510_14_3014174,biolib 1stfl rm 133 boxmode,nae 10 n2 2 vma132 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 133,
510_14_3014528,biolib 1stfl rm 134 boxmode,nae 10 n2 2 vma151 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 134,
510_14_3014114,biolib 1stfl rm 135 boxmode,nae 10 n2 2 vma129 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 135,
510_14_3014054,biolib 1stfl rm 137 boxmode,nae 10 n2 2 vma126 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 137,
510_14_3014074,biolib 1stfl rm 138a boxmode,nae 10 n2 2 vma127 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 138a,
510_14_3014094,biolib 1stfl rm 138b boxmode,nae 10 n2 2 vma128 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 138b,
510_14_3014154,biolib 1stfl rm 138c boxmode,nae 10 n2 2 vma131 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 138c,
510_14_3014134,biolib 1stfl rm 138d boxmode,nae 10 n2 2 vma130 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 138d,
510_14_3014331,biolib 1stfl rm 138e boxmode,nae 10 n2 2 vma140 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 138e,
510_14_3014291,biolib 1stfl rm 138f boxmode,nae 10 n2 2 vma138 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 138f,
510_14_3014254,biolib 1stfl rm 138g boxmode,nae 10 n2 2 vma136 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 138g,
510_14_3014214,biolib 1stfl rm 138j boxmode,nae 10 n2 2 vma134 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 138j,
510_14_3014644,biolib 1stfl rm 139 boxmode,nae 10 n2 2 vma157 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 139,
510_14_3014664,biolib 1stfl rm 140 boxmode,nae 10 n2 2 vma158 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 140,
510_14_3013225,biolib 1stfl rm 141 boxmode,nae 10 n2 1 vma123 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 141,
510_14_3014408,biolib 1stfl rm 141a boxmode,nae 10 n2 2 vma144 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 141a,
510_14_3014448,biolib 1stfl rm 141c boxmode,nae 10 n2 2 vma147 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 141c,
510_14_3014428,biolib 1stfl rm 141d boxmode,nae 10 n2 2 vma146 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 141d,
510_14_3014468,biolib 1stfl rm 141e boxmode,nae 10 n2 2 vma148 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 141e,
510_14_3014488,biolib 1stfl rm 141f boxmode,nae 10 n2 2 vma149 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 141f,
510_14_3014548,biolib 1stfl rm 142a boxmode,nae 10 n2 2 vma152 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 142a,
510_14_3014568,biolib 1stfl rm 142b boxmode,nae 10 n2 2 vma153 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 142b,
510_14_3014608,biolib 1stfl rm 142c boxmode,nae 10 n2 2 vma155 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 142c,
510_14_3013370,biolib 1stfl rm 72 2n boxmode,nae 10 n2 1 vma131 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 72 2n,
510_14_3013388,biolib 1stfl rm 73 26 boxmode,nae 10 n2 1 vma132 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 73 26,
510_14_3013245,biolib 2ndfl rm 200e boxmode,nae 10 n2 1 vma124 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 200e,
510_14_3012837,biolib 2ndfl rm 201 boxmode,nae 10 n2 1 vma101 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 201,
510_14_3012857,biolib 2ndfl rm 203 boxmode,nae 10 n2 1 vma102 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 203,
510_14_3012897,biolib 2ndfl rm 204 boxmode,nae 10 n2 1 vma104 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 204,
510_14_3012917,biolib 2ndfl rm 205 boxmode,nae 10 n2 1 vma105 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 205,
510_14_3012937,biolib 2ndfl rm 206 boxmode,nae 10 n2 1 vma106 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 206,
510_14_3013005,biolib 2ndfl rm 207 boxmode,nae 10 n2 1 vma110 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 207,
510_14_3013575,biolib 2ndfl rm 208 boxmode,nae 10 n2 2 vma101 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 208,
510_14_3013709,biolib 2ndfl rm 210 boxmode,nae 10 n2 2 vma108 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 210,
510_14_3013594,biolib 2ndfl rm 212 boxmode,nae 10 n2 2 vma102 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 212,
510_14_3013612,biolib 2ndfl rm 214 boxmode,nae 10 n2 2 vma103 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 214,
510_14_3013690,biolib 2ndfl rm 216 boxmode,nae 10 n2 2 vma107 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 216,
510_14_3013729,biolib 2ndfl rm 217 boxmode,nae 10 n2 2 vma109 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 217,
510_14_3013672,biolib 2ndfl rm 218 boxmode,nae 10 n2 2 vma106 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 218,
510_14_3013769,biolib 2ndfl rm 220 boxmode,nae 10 n2 2 vma111 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 220,
510_14_3013982,biolib 2ndfl rm 221a boxmode,nae 10 n2 2 vma122 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 221a,
510_14_3014002,biolib 2ndfl rm 221b boxmode,nae 10 n2 2 vma123 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 221b,
510_14_3013749,biolib 2ndfl rm 221c boxmode,nae 10 n2 2 vma110 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 221c,
510_14_3013652,biolib 2ndfl rm 223 boxmode,nae 10 n2 2 vma105 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 223,
510_14_3013632,biolib 2ndfl rm 224 boxmode,nae 10 n2 2 vma104 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 224,
510_14_3013788,biolib 2ndfl rm 225 boxmode,nae 10 n2 2 vma112 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 225,
510_14_3013828,biolib 2ndfl rm 226 boxmode,nae 10 n2 2 vma114 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 226,
510_14_3013848,biolib 2ndfl rm 227 boxmode,nae 10 n2 2 vma115 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 227,
510_14_3013889,biolib 2ndfl rm 228 boxmode,nae 10 n2 2 vma117 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 228,
510_14_3013909,biolib 2ndfl rm 229 boxmode,nae 10 n2 2 vma118 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 229,
510_14_3013930,biolib 2ndfl rm 230 boxmode,nae 10 n2 2 vma119 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 230,
510_14_3013808,biolib 2ndfl rm 231a boxmode,nae 10 n2 2 vma113 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 231a,
510_14_3013869,biolib 2ndfl rm 231b boxmode,nae 10 n2 2 vma116 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 231b,
510_14_3014588,biolib 2ndfl rm 232a boxmode,nae 10 n2 2 vma154 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 232a,
510_14_3014628,biolib 2ndfl rm 232b boxmode,nae 10 n2 2 vma156 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 232b,
510_14_3013950,biolib 2ndfl rm 232c boxmode,nae 10 n2 2 vma120 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 232c,
510_14_3013966,biolib 2ndfl rm 232d boxmode,nae 10 n2 2 vma121 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 232d,
510_14_3014038,biolib 2ndfl rm 233a boxmode,nae 10 n2 2 vma125 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 233a,
510_14_3014022,biolib 2ndfl rm 233b boxmode,nae 10 n2 2 vma124124 boxmode,box mode,,multi state output,vav box mode,box mode command,,vav,rm 233b,
510_3_3005232,biolib ac 13 rf vfd drv sts,nae 10 n2 1 vnd005 drv sts,drive status,,binary input,vfd status,vfd status,,vfd,ac 13,ahu return fan vfd
510_3_3006248,biolib ac 15 rf vfd run sts,nae 10 n2 2 vnd003 run sts,run status,,binary input,vfd status,vfd status,,vfd,ac 15,ahu return fan vfd
510_3_3006225,biolib ac 15 sf vfd run sts,nae 10 n2 2 vnd002 run sts,run status,,binary input,vfd status,vfd status,,vfd,ac 15,ahu supply fan vfd
510_3_3005206,biolib hw pumps p1 vfd drv sts,nae 10 n2 1 vnd004 drv sts,drive status,,binary input,vfd status,vfd status,,vfd,p1,hw sys pump vfd
510_3_3005219,biolib hw pumps p2 vfd drv sts,nae 10 n2 1 vnd006 drv sts,drive status,,binary input,vfd status,vfd status,,vfd,p2,hw sys pump vfd
510_0_3014249,1biolib 1stfl rm 38h wc adj,nae 10 n2 2 vma135 wc adj,warm cool adjust,64.0,analog input,warm cool adjust,warm cool adjust sensor,,vav,rm 38h,vav thermostat
510_0_3013312,biolib 1stfl rm 100 wc adj,nae 10 n2 1 vma127 wc adj,warm cool adjust,64.0,analog input,warm cool adjust,warm cool adjust sensor,,vav,rm 100,vav thermostat
510_0_3013164,biolib 1stfl rm 100n wc adj,nae 10 n2 1 vma119 wc adj,warm cool adjust,64.0,analog input,warm cool adjust,warm cool adjust sensor,,vav,rm 100n,vav thermostat
510_0_3013296,biolib 1stfl rm 100s wc adj,nae 10 n2 1 vma126 wc adj,warm cool adjust,64.0,analog input,warm cool adjust,warm cool adjust sensor,,vav,rm 100s,vav thermostat
510_0_3013204,biolib 1stfl rm 101n wc adj,nae 10 n2 1 vma121 wc adj,warm cool adjust,64.0,analog input,warm cool adjust,warm cool adjust sensor,,vav,rm 101n,vav thermostat
510_0_3013220,biolib 1stfl rm 101s wc adj,nae 10 n2 1 vma122 wc adj,warm cool adjust,64.0,analog input,warm cool adjust,warm cool adjust sensor,,vav,rm 101s,vav thermostat
510_0_3013280,biolib 1stfl rm 102 wc adj,nae 10 n2 1 vma125 wc adj,warm cool adjust,64.0,analog input,warm cool adjust,warm cool adjust sensor,,vav,rm 102,vav thermostat
510_0_3013184,biolib 1stfl rm 103 wc adj,nae 10 n2 1 vma120 wc adj,warm cool adjust,64.0,analog input,warm cool adjust,warm cool adjust sensor,,vav,rm 103,vav thermostat
510_0_3013100,biolib 1stfl rm 104a wc adj,nae 10 n2 1 vma115 wc adj,warm cool adjust,64.0,analog input,warm cool adjust,warm cool adjust sensor,,vav,rm 104a,vav thermostat
510_0_3012984,biolib 1stfl rm 104b wc adj,nae 10 n2 1 vma108 wc adj,warm cool adjust,64.0,analog input,warm cool adjust,warm cool adjust sensor,,vav,rm 104b,vav thermostat
510_0_3013036,biolib 1stfl rm 104c wc adj,nae 10 n2 1 vma111 wc adj,warm cool adjust,64.0,analog input,warm cool adjust,warm cool adjust sensor,,vav,rm 104c,vav thermostat
510_0_3013148,biolib 1stfl rm 105 wc adj,nae 10 n2 1 vma118 wc adj,warm cool adjust,64.0,analog input,warm cool adjust,warm cool adjust sensor,,vav,rm 105,vav thermostat
510_0_3013132,biolib 1stfl rm 106 wc adj,nae 10 n2 1 vma117 wc adj,warm cool adjust,64.0,analog input,warm cool adjust,warm cool adjust sensor,,vav,rm 106,vav thermostat
